combo,disc,mod,ev1,ev2,mgap,pin,pout
betweenness-eigenvector,20949,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
closeness-eigenvector,4166,0.1268119693090289,243.48631496140717,43.69360197688468,0.7209530321879042,0.4,0.20416326530612247
degree-betweenness,9088,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
degree-closeness,0,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
degree-eigenvector,5082,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
betweenness-closeness,9088,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
betweenness-eigenvector,23463,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
closeness-eigenvector,5082,0.1267294499738097,241.26447165999735,43.7150440501177,0.724300192047089,0.4,0.20416326530612247
degree-betweenness,8444,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
degree-closeness,0,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
degree-eigenvector,4405,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
betweenness-closeness,8444,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
betweenness-eigenvector,21923,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
closeness-eigenvector,4405,0.11892785032219216,250.53147475432803,43.35671820536577,0.7134724401883227,0.4,0.21183673469387754
degree-betweenness,8194,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
degree-closeness,0,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
degree-eigenvector,4381,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
betweenness-closeness,8194,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
betweenness-eigenvector,21683,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
closeness-eigenvector,4381,0.11788588704306052,250.2654893519447,42.29259842296975,0.7152348665175959,0.4,0.21183673469387754
degree-betweenness,7790,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
degree-closeness,0,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
degree-eigenvector,4010,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
betweenness-closeness,7790,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
betweenness-eigenvector,20997,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
closeness-eigenvector,4010,0.1179327720048867,250.04996743801647,42.31241347730729,0.7151554040505314,0.4,0.21183673469387754
degree-betweenness,7233,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
degree-closeness,0,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
degree-eigenvector,3998,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
betweenness-closeness,7233,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
betweenness-eigenvector,20105,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
closeness-eigenvector,3998,0.11949339017749395,249.2139650985833,43.65671875082231,0.715589610682292,0.4,0.21183673469387754
degree-betweenness,8466,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
degree-closeness,0,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
degree-eigenvector,4429,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
betweenness-closeness,8466,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
betweenness-eigenvector,21811,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
closeness-eigenvector,4429,0.1187422109809655,249.85570347138383,42.83027280954766,0.7150701647345943,0.4,0.21183673469387754
degree-betweenness,8413,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
degree-closeness,0,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
degree-eigenvector,4463,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
betweenness-closeness,8413,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
betweenness-eigenvector,21930,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
closeness-eigenvector,4463,0.11778002915479262,250.18754860469159,42.82793807310129,0.7139008707085932,0.4,0.21183673469387754
degree-betweenness,7340,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
degree-closeness,0,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
degree-eigenvector,3749,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
betweenness-closeness,7340,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
betweenness-eigenvector,20142,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
closeness-eigenvector,3749,0.11914972242993059,248.9150802122011,42.263454827848776,0.7155129341606898,0.4,0.21183673469387754
degree-betweenness,8256,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
degree-closeness,0,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
degree-eigenvector,4324,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
betweenness-closeness,8256,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
betweenness-eigenvector,22117,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
closeness-eigenvector,4324,0.11969242418025837,249.7532074095944,43.26793335323167,0.7164010117637611,0.4,0.21183673469387754
degree-betweenness,8287,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
degree-closeness,0,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
degree-eigenvector,4337,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
betweenness-closeness,8287,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
betweenness-eigenvector,21465,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
closeness-eigenvector,4337,0.11959931917007405,250.34641013396575,43.266221042338415,0.713844995031892,0.4,0.21183673469387754
degree-betweenness,8603,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
degree-closeness,0,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
degree-eigenvector,4496,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
betweenness-closeness,8603,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
betweenness-eigenvector,22295,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
closeness-eigenvector,4496,0.11853472755872393,250.08213931162402,43.88539945880481,0.7152973822661363,0.4,0.21183673469387754
degree-betweenness,8459,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
degree-closeness,0,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
degree-eigenvector,4737,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
betweenness-closeness,8459,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
betweenness-eigenvector,22139,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
closeness-eigenvector,4737,0.11087710945163001,256.2184602466777,41.548219688825434,0.7089942533235206,0.4,0.21951020408163263
degree-betweenness,8071,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
degree-closeness,0,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
degree-eigenvector,4120,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
betweenness-closeness,8071,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
betweenness-eigenvector,21269,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
closeness-eigenvector,4120,0.11144705897658685,255.69184831938148,41.56868938055857,0.7101902834643199,0.4,0.21951020408163263
degree-betweenness,7266,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
degree-closeness,0,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
degree-eigenvector,3807,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
betweenness-closeness,7266,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
betweenness-eigenvector,20448,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
closeness-eigenvector,3807,0.11305826440923977,255.39599155524894,42.165081542477935,0.7106242638398116,0.4,0.21951020408163263
degree-betweenness,7544,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
degree-closeness,0,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
degree-eigenvector,4336,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
betweenness-closeness,7544,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
betweenness-eigenvector,20720,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
closeness-eigenvector,4336,0.1104649476015589,255.6337103224796,41.55502313125026,0.7083657022685719,0.4,0.21951020408163263
degree-betweenness,7614,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
degree-closeness,0,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
degree-eigenvector,4300,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
betweenness-closeness,7614,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
betweenness-eigenvector,21189,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
closeness-eigenvector,4300,0.11140704565498016,254.97083284554603,41.65287966881399,0.710289930309752,0.4,0.21951020408163263
degree-betweenness,7966,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
degree-closeness,0,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
degree-eigenvector,4231,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
betweenness-closeness,7966,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
betweenness-eigenvector,21510,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
closeness-eigenvector,4231,0.11081829271376055,255.26723754938456,41.79950176240523,0.7108674134707537,0.4,0.21951020408163263
degree-betweenness,7229,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
degree-closeness,0,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
degree-eigenvector,3886,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
betweenness-closeness,7229,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
betweenness-eigenvector,19950,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
closeness-eigenvector,3886,0.11204724403023607,255.8429200820581,41.891259431464285,0.7092985880821907,0.4,0.21951020408163263
degree-betweenness,7834,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
degree-closeness,0,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
degree-eigenvector,4283,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
betweenness-closeness,7834,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
betweenness-eigenvector,21434,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
closeness-eigenvector,4283,0.11131960176758512,255.61151934496226,41.706816890794244,0.7088109978578658,0.4,0.21951020408163263
degree-betweenness,7943,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
degree-closeness,0,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
degree-eigenvector,3893,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
betweenness-closeness,7943,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
betweenness-eigenvector,21014,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
closeness-eigenvector,3893,0.11345255070229243,255.61327754587387,42.2544672639555,0.7102013275377783,0.4,0.21951020408163263
degree-betweenness,7374,0.1129128183336647,256.48790669302815,41.91609289513801,0.7082013623317615,0.4,0.21951020408163263
degree-closeness,0,0.1129128183336647,256.48790669302815,41.91609289513801,0.7082013623317615,0.4,0.21951020408163263
